TYPE,MODEL,FUEL,YEAR,DRIVEKM,PRICE
2,51,1,2018,13441,1450
2,74,2,2007,77203,278
2,23,1,2012,82089,569
2,74,2,2012,85310,650
2,23,2,2012,138000,490
2,23,1,2011,160320,350
2,23,1,2014,123152,550
2,23,2,2012,82933,520
2,23,1,2016,74700,799
2,23,2,2011,141324,360
2,23,2,2014,52457,570
2,23,2,2012,158537,440
2,74,2,2013,62263,720
2,11,1,2008,172415,230
2,74,2,2012,24606,790
2,23,2,2011,84165,590
2,74,2,2012,59007,670
2,74,2,2010,39800,370
2,74,2,2013,57427,620
2,74,1,2006,163400,220
2,11,2,2009,120057,320
2,23,1,2014,71539,720
2,23,1,2015,62925,739
2,23,2,2015,81795,599
2,85,5,2018,15102,2700
2,23,2,2015,81795,599
2,85,5,2018,15102,2700
2,74,1,2016,59901,770
2,74,2,2012,69788,530
2,74,2,2013,64006,460
2,74,1,2007,182800,180
2,23,2,2012,112078,560
2,74,2,2009,62295,350
2,23,1,2014,71539,720
2,23,1,2015,62925,739
2,74,2,2006,148513,160
2,74,2,2011,130000,330
2,23,2,2012,56242,599
2,74,2,2011,86056,450
2,74,2,2011,40994,470
2,23,2,2013,94530,650
2,74,2,2016,30282,920
2,98,2,2004,118923,145
2,74,2,2010,176416,330
2,23,2,2012,105000,530
2,74,2,2012,84546,650
2,23,2,1997,149565,90
2,23,2,2013,89570,620
2,23,2,2011,109189,400
2,74,2,2011,86050,530
2,23,1,2014,145382,499
2,74,2,2008,95893,260
2,23,1,2012,147000,479
2,85,5,2018,66271,2219
2,74,2,2010,107804,500
2,23,2,2012,75745,580
2,89,2,2013,107766,430
2,23,2,2011,71998,540
2,74,2,2010,116556,350
2,74,2,2011,55657,450
2,74,2,2016,118870,690
2,74,2,2012,53146,700
2,23,2,2012,76216,490
2,74,2,2012,62570,630
2,23,1,2016,145707,550
2,23,2,2013,32081,699
2,23,2,2011,130223,498
2,23,1,2015,115900,570
2,89,2,2013,93594,450
2,23,1,2016,104344,570
2,89,2,2013,57978,460
2,23,1,2015,48013,890
2,23,2,2013,100217,420
2,23,1,2013,128008,450
2,89,2,2016,52932,930
2,74,2,2011,83625,630
2,23,1,2017,45182,930
2,74,1,2006,164160,260
2,23,2,2015,42614,740
2,23,1,2012,157750,399
2,74,2,2011,83625,630
2,89,2,2016,52932,930
2,23,1,2017,45182,930
2,96,2,2009,151966,149
2,23,2,2013,132338,400
2,74,2,2007,170486,230
2,23,2,2011,105000,460
2,74,2,1993,140761,490
2,23,1,2017,109213,690
2,74,2,2015,43634,770
2,23,1,2014,72310,550
2,74,2,2006,98625,160
2,74,2,2009,126252,250
2,96,2,2008,122881,240
2,23,1,2016,77490,570
2,74,2,2009,64951,350
2,74,2,2014,89930,420
2,74,2,2009,46217,310
2,74,2,2015,43634,770
2,89,2,2017,84793,730
2,74,2,2009,91815,335
2,74,1,2015,50832,830
2,23,2,2013,76751,620
2,23,2,2011,57000,499
2,74,2,2012,21355,650
2,23,2,2013,50000,420
2,74,2,2015,91183,800
2,74,2,2013,34758,750
2,23,1,2014,111174,490
2,11,2,2009,66400,299
2,23,2,2012,122935,550
2,89,2,2014,66141,490
2,11,6,2008,94000,190
2,74,2,2013,45000,495
2,89,2,2015,84358,599
2,23,2,2014,164703,470
2,23,2,2013,102812,590
2,23,2,2015,60000,780
2,74,2,2010,72594,250
2,23,1,2012,211324,350
2,74,2,2011,180280,270
2,11,2,2009,83926,330
2,28,2,2007,124941,290
2,23,1,2014,78000,590
2,11,1,2010,201487,199
2,11,1,2010,201487,199
2,89,2,2011,114402,270
2,96,2,2009,44265,190
2,74,2,2013,61050,670
2,74,2,2009,158324,260
2,23,1,2013,121833,460
2,11,2,2010,31708,400
2,74,2,2009,100827,290
2,23,1,2012,185000,310
2,23,1,2015,110000,690
2,23,2,2012,110000,370
2,23,1,2016,113458,630
2,74,1,2005,62203,340
2,23,1,2012,186335,380
2,74,2,2012,48000,680
2,74,2,2007,108750,220
2,74,1,2006,99150,250
2,23,2,2015,103000,520
2,23,1,2014,79000,490
2,51,1,2019,20058,1350
2,23,2,2013,59027,540
2,23,2,2016,34944,840
2,74,2,2008,142532,220
2,89,2,2014,64575,470
2,23,1,2012,200000,400
2,23,2,2011,71581,600
2,11,2,2010,110000,359
2,23,1,2013,85000,639
2,98,2,2007,76000,130
2,23,1,2013,139538,450
2,23,2,2013,73000,499
2,23,2,2016,51007,790
2,23,1,2016,85781,690
2,23,2,2016,34269,1090
2,89,2,2012,81145,430
2,74,2,2015,78950,850
2,74,2,2013,121916,440
2,23,2,2016,34269,1090
2,23,1,2016,85781,690
2,23,2,2012,74144,580
2,74,1,2010,92396,350
2,74,2,2012,107000,610
2,74,2,2012,121366,399
2,23,2,2014,23000,720
2,89,2,2013,48000,470
2,23,1,2014,47498,740
2,74,2,2007,96495,249
2,74,2,2007,78000,220
2,23,2,2012,90147,530
2,23,1,2013,93325,670
2,23,1,2013,100848,550
2,74,1,2008,188600,199
2,23,2,2013,79118,560
2,74,2,2013,114000,490
2,74,2,2017,88770,899
2,74,1,2010,181000,230
2,74,2,2013,60154,640
2,74,1,2010,177926,270
2,74,1,2009,197697,250
2,74,2,2007,215959,160
2,74,1,2007,201879,250
2,23,2,2013,79118,560
2,89,2,2014,117644,530
2,11,2,2010,90715,340
2,96,2,2009,74337,220
2,74,2,2015,39392,750
2,89,2,2011,86056,359
2,89,2,2012,62000,450
2,23,2,2013,102541,640
2,74,2,2011,83139,590
2,23,2,2016,39288,790
2,23,1,2012,177694,390
2,89,2,2011,94134,375
2,23,2,2018,19000,1140
2,85,5,2018,16409,2670
2,23,2,2015,58445,590
2,23,2,2013,74768,599
2,96,2,2008,45000,240
2,74,1,2006,96000,149
2,74,2,2012,125890,580
2,11,2,2006,96828,290
2,74,2,2016,85830,669
2,23,2,2013,35249,670
2,23,2,2014,90936,550
2,89,2,2011,108000,330
2,74,2,2007,152316,230
2,74,2,2014,115984,540
2,23,2,2013,71706,590
2,23,2,2013,60075,650
2,96,2,2008,114556,199
2,74,2,2009,95818,270
2,23,1,2016,143309,599
2,23,1,2013,60971,750
2,74,1,2006,242613,190
2,23,1,2017,60148,680
2,23,2,2011,98356,480
2,23,1,2013,103400,599
2,74,2,2008,145042,280
2,85,5,2017,44701,2390
2,23,2,2015,36299,790
2,23,2,2015,36299,790
2,74,2,2013,99000,550
2,74,2,2008,69800,199
2,23,2,2014,169000,410
2,74,2,2015,52440,710
2,74,1,2008,126658,280
2,11,2,2009,118400,180
2,23,1,2014,189000,300
2,85,5,2018,67000,2050
2,23,2,2012,137524,360
2,28,2,2009,73161,299
2,11,2,2009,67000,299
2,74,1,2008,173073,200
2,74,2,2013,46914,650
2,74,2,2011,160527,470
2,23,2,2012,114609,470
2,89,2,2014,64849,399
2,23,1,2011,231575,299
2,51,1,2019,11013,1550
2,23,1,2012,84005,450
2,89,2,2011,98449,370
2,23,2,2013,58003,590
2,74,2,2010,44000,510
2,23,2,2014,50460,690
2,85,5,2017,54136,2200
2,85,5,2017,42900,2199
2,74,2,2012,73000,470
2,24,2,1993,67895,999
2,23,2,2012,95000,450
2,23,2,2012,108000,580
2,23,1,2014,149986,430
2,74,2,2015,42526,950
2,23,2,2011,90000,290
2,89,2,2015,116607,490
2,23,2,2016,82368,770
2,23,2,2017,55420,830
2,74,2,2009,128832,270
2,74,2,2011,116000,520
2,23,1,2013,136000,449
2,74,1,2007,80000,250
2,23,2,2014,17000,770
2,74,2,2008,114000,360
2,74,2,2011,81430,340
2,89,2,2013,71703,590
2,23,1,2012,196978,299
2,74,2,2013,62905,550
2,74,1,2008,138000,220
2,23,2,2012,149000,550
2,74,2,2008,48002,340
2,89,2,2014,35950,600
2,23,2,2011,129195,399
2,74,2,2011,109844,360
2,23,2,2012,115000,569
2,74,2,2007,138622,200
2,74,2,2006,33866,220
2,23,1,2012,71102,470
2,74,2,2012,101057,595
2,23,2,2012,93604,650
2,85,5,2019,42522,2590
2,23,2,2012,150000,450
2,11,1,2006,118862,250
2,23,1,2013,72233,850
2,23,1,2013,88737,620
2,23,1,2012,174349,350
2,11,1,2006,180377,190
2,28,2,2010,55515,330
2,23,1,2014,180610,499
2,51,1,2018,40000,1290
2,74,2,2011,87636,510
2,23,2,2010,169920,390
2,74,2,2012,146481,480
2,74,2,2011,47000,666
2,74,2,2016,43000,920
2,74,2,2009,73000,330
2,85,5,2018,45000,2300
2,89,2,2013,135479,350
2,23,1,2015,120797,590
2,23,2,2014,41000,790
2,74,2,2006,137000,199
2,23,1,2016,31426,699
2,23,2,2014,118490,499
2,89,2,2011,36000,490
2,23,2,2011,102482,499
2,74,2,2006,92373,199
2,11,2,2009,95200,390
2,23,2,2012,128406,480
2,23,2,2011,57998,630
2,23,1,2017,31462,980
2,23,1,2016,58874,980
2,23,2,2012,91109,489
2,23,2,2012,62068,599
2,23,1,2017,31462,980
2,23,2,2016,70912,730
2,23,1,2016,58874,980
2,11,2,2010,117790,290
2,11,2,2009,106127,270
2,89,2,2011,161985,190
2,23,1,2012,170000,299
2,23,1,2016,55000,590
2,74,2,2013,112800,520
2,23,2,2012,55600,690
2,23,1,2016,55000,590
2,74,2,2013,112800,520
2,23,2,2017,74262,750
2,23,2,2017,74262,750
2,74,1,2009,149680,300
2,89,2,2011,69569,299
2,74,2,2009,101276,250
2,74,2,2008,124004,220
2,23,1,2016,77031,620
2,74,2,2013,62942,650
2,23,1,2012,160795,450
2,23,2,2012,79484,650
2,23,2,2014,68105,590
2,23,2,2011,107844,455
2,74,2,2015,44400,1050
2,51,1,2018,31403,1250
2,23,1,2013,97478,499
2,74,1,2010,107683,299
2,74,2,2012,127479,455
2,74,2,2007,115181,269
2,23,1,2016,70687,749
2,23,1,2011,123150,350
2,74,2,2012,55000,650
2,23,1,2012,94298,470
2,23,1,2011,137555,370
2,96,2,2006,41000,160
2,23,1,2012,200797,320
2,23,2,2012,67104,630
2,74,2,2009,65675,360
2,74,2,2011,33278,590
2,74,2,2009,147988,450
2,74,2,2009,116880,250
2,74,2,2011,140136,549
2,74,1,2008,187134,210
2,23,2,2016,36000,879
2,74,2,2008,113539,295
2,23,1,2011,165000,490
2,23,1,2016,129676,740
2,23,1,2013,191016,449
2,89,2,2013,49000,570
2,74,1,2007,87872,260
2,23,2,2012,110000,570
2,23,2,2011,51792,630
2,23,1,2015,97750,690
2,23,1,2013,160000,399
2,11,2,2009,72889,240
2,74,2,2012,127258,580
2,23,1,2013,139808,450
2,74,2,2009,139000,290
2,51,2,2002,120000,80
2,51,1,2018,30696,1380
2,28,2,2009,63525,360
2,11,2,2004,126220,180
2,28,2,2008,80974,260
2,11,1,2008,162493,260
2,23,2,2013,42988,780
2,51,1,2019,28612,1380
2,23,2,2014,80600,650
2,23,2,2013,123000,530
2,23,2,2010,84690,520
2,11,2,2008,68000,290
2,74,2,2007,80000,350
2,23,1,2016,92773,620
2,23,1,2016,81269,700
2,23,1,2015,99790,750
2,23,1,2016,84481,650
2,23,1,2015,150245,450
2,23,1,2016,88409,670
2,23,1,2015,104504,550
2,23,2,2012,109361,530
2,23,2,2014,94877,670
2,23,1,2014,93232,660
2,74,2,2012,114905,530
2,74,2,2011,111434,430
2,74,2,2016,105557,680
2,23,2,2013,115982,620
2,23,1,2012,147842,480
2,23,1,2016,113864,530
2,28,2,2007,103954,299
2,23,2,2011,56880,580
2,74,2,2013,101900,660
2,74,2,2016,51741,820
2,23,1,2012,198718,360
2,23,2,2012,69165,620
2,23,1,2014,130202,499
2,23,1,2011,159870,430
2,23,2,2013,91904,460
2,74,2,2014,52593,520
2,89,2,2014,96586,510
2,74,2,2010,115842,270
2,23,1,2011,120000,410
2,11,2,2010,38029,390
2,74,2,2014,135859,550
2,89,2,2015,26666,730
2,23,1,2014,166432,460
2,96,2,2008,106470,190
2,74,2,1999,117112,230
2,74,2,2008,186058,190
2,23,1,2015,93000,690
2,23,1,2015,93000,690
2,11,2,2007,53944,299
2,85,5,2019,14462,2730
2,96,2,2008,66100,199
2,74,1,2014,105197,499
2,23,2,2013,63595,620
2,74,2,2013,85000,660
2,74,2,2008,120722,235
2,85,5,2017,12541,2490
2,23,2,2014,34965,730
2,23,2,2015,22088,790
2,23,1,2013,139350,390
2,74,1,2011,97664,299
2,23,1,2015,110000,560
2,23,1,2013,90868,540
2,23,1,2013,141174,580
2,23,2,2011,155118,480
2,85,5,2017,12541,2490
2,74,2,2010,89621,360
2,74,2,2013,76205,630
2,23,1,2014,212804,330
2,11,2,2010,79000,299
2,74,2,2008,185024,185
2,74,2,2009,260035,145
2,74,1,2007,194759,185
2,23,2,2017,3079,970
2,74,2,2011,26842,650
2,74,1,2010,186638,299
2,74,2,2011,54367,392
2,74,2,2008,149032,230
2,74,2,2005,104900,250
2,23,1,2014,110356,440
2,74,2,2009,32493,260
2,96,2,2008,77000,220
2,96,2,2008,76000,220
2,89,2,2013,150000,350
2,74,2,2016,39000,990
2,23,1,2017,63196,780
2,23,2,2013,129845,530
2,23,2,2011,109852,520
2,11,2,2006,61563,275
2,11,2,2010,100500,330
2,11,2,2007,190368,170
2,23,2,2015,17555,710
2,23,1,2016,90427,490
2,23,1,2016,120602,490
2,23,1,2016,36822,690
2,74,2,2010,94300,360
2,23,2,2015,69213,690
2,23,1,2012,121445,499
2,74,2,2012,29886,630
2,74,2,2014,111045,630
2,98,2,2002,218448,130
2,74,2,2012,62300,510
2,23,1,2015,108261,580
2,23,1,2014,123455,550
2,74,2,2013,109334,510
2,74,2,2009,94612,280
2,74,2,2008,114355,240
2,23,2,2016,75271,690
2,74,2,2007,97324,199
2,74,1,2010,139795,330
2,74,2,2016,112847,690
2,89,2,2016,34526,660
2,23,2,2011,124944,570
2,23,1,2012,139640,560
2,23,1,2012,127346,430
2,74,2,2015,5819,830
2,23,2,2016,22102,895
2,74,2,2012,49270,500
2,89,2,2014,62238,520
2,74,2,2011,158000,290
2,23,2,2015,46056,750
2,23,1,2012,150828,499
2,11,1,2005,146456,195
2,74,2,2008,140000,280
2,23,2,2012,80000,590
2,23,1,2012,72900,450
2,11,1,2009,268500,150
2,89,2,2014,84364,430
2,23,2,2013,101907,530
2,23,1,2016,92253,720
2,23,1,2013,170921,430
2,89,2,2014,70700,450
2,23,2,2015,33396,750
2,89,2,2014,96426,680
2,23,1,2015,124138,620
2,23,2,2013,43214,680
2,23,1,2016,128862,390
2,51,1,2019,10764,1650
2,74,1,2006,176000,230
2,23,1,2014,87719,650
2,23,2,2013,43214,680
2,74,2,2012,40695,670
2,74,2,2007,84866,270
2,51,1,2019,10764,1650
2,74,2,2011,66236,350
2,23,1,2016,85112,689
2,11,2,2008,149000,260
2,11,2,2009,79400,230
2,11,2,2008,149000,260
2,11,2,2009,79400,230
2,96,2,2010,92884,240
2,23,2,2013,93481,559
2,74,2,2012,92314,780
2,74,2,2010,45573,410
2,74,2,2007,111500,280
2,23,2,2012,104872,350
2,23,2,2013,108069,559
2,23,2,2011,89320,580
2,96,2,2008,127337,199
2,74,1,2007,172000,138
2,23,2,2014,32813,599
2,74,2,2016,36808,780
2,89,2,2012,142224,310
2,11,6,2008,94652,240
2,74,2,2012,147187,460
2,23,1,2012,164000,440
2,74,2,2015,51848,755
2,74,1,2010,76800,255
2,74,2,2016,126023,690
2,23,1,2015,86050,850
2,23,2,2013,80000,590
2,85,5,2018,54228,2270
2,74,2,2013,28000,780
2,74,2,2013,77000,690
2,89,2,2016,43306,680
2,74,2,1996,191707,200
2,74,2,2012,101941,580
2,23,1,2013,157000,430
2,74,2,2013,136306,330
2,23,1,2015,120209,570
2,74,1,2006,248723,189
2,11,2,2009,42000,390
2,11,2,2004,78000,220
2,74,2,2006,85875,180
2,23,2,2012,107000,570
2,74,2,2014,96000,580
2,23,2,2015,45466,760
2,23,1,2017,110651,670
2,74,2,2012,76800,550
2,23,1,2016,75582,510
2,23,2,2011,70030,499
2,23,1,2011,221712,350
2,74,2,2012,155166,399
2,23,1,2014,111452,499
2,74,1,2010,188556,319
2,23,1,2013,167654,430
2,23,1,2014,89870,559
2,11,2,2007,67500,289
2,74,2,2011,112227,550
2,74,2,2012,109701,621
2,23,1,2014,71431,680
2,74,2,2016,106858,670
2,23,1,2014,71431,680
2,74,2,2009,71603,340
2,74,1,2008,151755,320
2,23,2,2018,12968,1340
2,74,2,2011,89000,350
2,74,2,2009,132000,200
2,74,2,2013,74000,660
2,23,1,2011,113000,400
2,23,1,2011,123000,470
2,74,2,2013,44250,680
2,74,2,2010,75890,390
2,74,1,2006,130000,199
2,74,2,2008,124000,250
2,23,2,2012,69163,390
2,23,2,2014,54864,730
2,23,2,2011,117410,530
2,74,2,2008,78956,289
2,89,2,2015,94793,599
2,11,2,2007,82513,300
2,74,2,2011,56000,730
2,74,2,2011,60000,430
2,74,2,2011,31000,750
2,74,2,2013,105666,560
2,51,1,2018,34151,1379
2,23,2,2012,80625,530
2,23,2,2012,96426,610
2,23,2,2012,101000,538
2,23,1,2013,132730,450
2,23,1,2014,131100,460
2,23,1,2012,198873,320
2,23,1,2017,80865,659
2,23,2,2012,65040,570
2,74,2,2015,83233,720
2,89,2,2013,38928,555
2,23,1,2012,235932,310
2,23,2,2018,23627,920
2,74,2,2015,44099,930
2,74,2,2016,104300,640
2,51,1,2018,40927,1130
2,74,2,2006,178146,190
2,85,5,2017,19328,2350
2,23,2,2015,59575,690
2,23,1,2014,63000,770
2,74,2,2014,99342,570
2,23,2,2015,10701,790
2,89,2,2012,87629,480
2,23,2,2015,10701,790
2,89,2,2012,87629,480
2,74,2,2013,71009,619
2,74,2,2006,151492,199
2,74,2,2008,43250,379
2,74,2,2008,97530,339
2,23,2,2019,8404,1140
2,74,2,2012,68959,610
2,23,2,2012,61773,640
2,74,2,2008,100000,220
2,89,2,2014,63091,499
2,85,5,2018,48298,2200
2,23,2,2013,124000,499
2,23,1,2013,205984,390
2,23,2,2014,98000,650
2,23,2,2011,67101,490
2,74,1,2005,210000,88
2,23,2,2012,90193,590
2,23,1,2012,261039,320
2,23,2,2011,76061,490
2,74,2,2008,107447,230
2,23,2,2011,112489,490
2,74,2,2016,30257,770
2,74,2,2011,81550,450
2,23,2,2017,38439,1070
2,23,1,2012,136550,450
2,74,2,2011,169715,390
2,23,1,2013,154215,470
2,74,2,2007,102301,300
2,74,2,2009,122619,290
2,11,2,2010,81277,400
2,96,4,2006,129199,200
2,74,2,2013,69000,750
2,23,1,2016,53400,860
2,35,2,1988,17400,850
2,11,1,2009,166952,270
2,74,2,2010,135468,270
2,23,1,2016,44620,799
2,74,2,2011,85151,540
2,96,2,2008,91137,180
2,11,2,2009,68000,340
2,74,2,2007,88000,190
2,11,2,2010,34194,340
2,74,1,2013,149237,479
2,74,2,2012,94387,520
2,23,1,2015,91348,750
2,74,2,2012,94387,520
2,74,2,2015,55195,549
2,23,2,2016,84949,720
2,89,2,2012,132682,310
2,23,2,2013,89898,620
2,74,2,2009,72000,400
2,11,2,2007,174390,250
2,74,2,2010,88175,400
2,23,1,2013,207802,359
2,74,2,2015,55407,559
2,74,2,2012,92000,499
2,23,2,2013,109000,530
2,23,1,2015,127114,590
2,23,2,2013,111110,600
2,23,1,2012,112099,360
2,11,1,2010,200000,79
2,74,1,2007,234000,230
2,23,2,2016,23805,880
2,23,2,2014,7100,780
2,74,2,2011,130000,490
2,23,2,2016,37000,830
2,74,2,2014,80000,550
2,23,2,2014,7100,780
2,23,1,2012,97000,430
2,74,1,2006,56384,349
2,74,2,2012,156000,520
2,89,2,2011,106156,299
2,23,1,2013,145000,550
2,96,2,2010,145000,199
2,23,2,2011,132020,490
2,74,2,2015,36000,790
2,89,2,2011,109000,450
2,74,2,2006,125500,1000
2,23,2,2012,77000,615
2,74,2,2016,76000,790
2,11,1,2010,226110,190
2,23,1,2015,82278,750
2,23,2,2017,19273,740
2,23,2,2012,53687,599
2,23,2,2015,53689,690
2,74,2,2011,120000,290
2,23,1,2012,100136,540
2,74,2,2014,95287,560
2,74,2,2012,140644,380
2,74,2,2015,36253,1000
2,23,1,2016,92598,750
2,11,2,2008,98525,270
2,74,2,2014,62000,380
2,23,2,2013,50000,650
2,74,1,2006,256806,160
2,74,2,2009,122282,290
2,23,2,2013,68664,660
2,74,1,2008,123376,380
2,23,1,2013,140962,480
2,23,1,2013,140962,480
2,74,2,2017,31623,780
2,23,2,2014,142041,550
2,23,1,2014,95900,670
2,23,1,2011,191000,319
2,23,1,2012,101000,529
2,23,1,2012,110235,540
2,23,1,2017,106564,660
2,74,2,2012,123049,580
2,11,2,2006,125000,500
2,89,2,2015,36469,590
2,74,2,2011,103652,299
2,74,2,2006,98018,240
2,51,1,2018,36881,1380
2,23,2,2012,68896,580
2,23,2,2014,96973,650
2,74,1,2010,160080,270
2,23,2,2012,68000,560
2,23,2,2012,83000,590
2,23,1,2014,119042,400
2,74,2,2012,94177,350
2,23,1,2015,58775,830
2,23,2,2013,98000,470
2,74,2,2013,23610,620
2,23,2,2016,78103,690
2,11,2,2010,42569,440
2,23,1,2014,96259,550
2,23,2,2012,51496,490
2,23,2,2013,50000,470
2,74,2,2008,125000,290
2,89,2,2011,76643,440
2,74,2,2010,122321,330
2,74,2,2012,116024,429
2,23,2,2016,37825,720
2,23,1,2011,20519,670
2,74,2,2013,56000,720
2,23,2,2015,49000,850
2,74,2,2012,43000,590
2,51,1,2018,28441,1240
2,28,2,2008,138885,280
2,23,1,2014,183172,430
2,74,2,2008,155000,280
2,23,2,2013,154908,330
2,23,2,2016,39356,930
2,89,2,2012,199000,220
2,74,1,2008,184000,199
2,23,1,2016,37000,830
2,28,1,2007,165000,200
2,74,2,2013,64000,530
2,23,1,2014,157937,449
2,23,1,2016,136200,580
2,74,1,2009,151758,330
2,23,2,2012,50000,630
2,74,1,2010,111823,320
2,74,2,2016,41190,910
2,74,2,2013,71000,520
2,23,1,2013,86057,490
2,74,2,2016,41190,910
2,23,2,2014,82934,640
2,23,1,2016,102343,600
2,23,1,2013,53000,780
2,74,2,2012,87000,499
2,23,2,2015,67000,650
2,74,2,2014,63000,750
2,23,2,2011,134000,480
2,23,1,2016,107114,779
2,96,2,2008,100000,140
2,74,2,2011,102997,230
2,23,2,2017,42581,780
2,23,1,2016,81000,715
2,89,2,2015,106603,450
2,23,1,2013,152264,400
2,23,2,2013,88500,630
2,74,2,2014,33900,890
2,23,1,2014,74000,630
2,23,1,2016,87193,669
2,89,2,2012,146515,295
2,23,2,2012,7504,650
2,23,2,2013,117400,470
2,74,2,2012,165000,445
2,11,2,2009,115000,275
2,23,2,2013,52153,650
2,74,2,2012,38828,680
2,23,2,2016,55100,699
2,85,5,2018,8600,2500
2,23,1,2011,233807,330
2,23,2,2016,84260,790
2,74,2,2009,116907,290
2,74,2,2012,120000,590
2,23,1,2012,188621,385
2,23,1,2013,122276,437
2,74,2,2013,55000,630
2,23,1,2012,87230,399
2,74,2,2012,132000,350
2,74,1,2006,212576,199
2,96,2,2008,83166,280
2,74,1,2014,120932,550
2,89,2,2012,71309,520
2,96,2,2008,67478,250
2,74,1,2013,131782,520
2,74,2,2017,50383,890
2,23,2,2013,92257,650
2,23,2,2013,113826,650
2,74,2,2008,97655,330
2,89,2,2013,147656,360
2,23,1,2011,148000,350
2,96,2,2008,52000,230
2,74,2,2009,115000,270
2,23,1,2014,170000,490
2,23,1,2014,71657,680
2,74,2,2013,73211,600
2,23,2,2016,20223,670
2,74,2,2008,70703,270
2,74,2,2010,86000,370
2,51,1,2019,9499,1599
2,74,2,2013,41816,760
2,74,2,2011,129676,350
2,74,1,2005,170207,290
2,74,2,2008,100544,270
2,74,2,2008,82773,360
2,74,2,2009,73433,290
2,11,1,2008,134770,190
2,23,1,2013,69421,645
2,89,2,2012,115000,420
2,74,2,2005,220000,220
2,23,2,2011,139000,470
2,23,2,2010,79285,450
2,23,2,2013,94961,630
2,23,2,2017,26500,950
2,74,2,2010,50000,390
2,89,2,2016,79306,599
2,23,2,2011,72064,650
2,74,2,2013,48280,830
2,74,2,2012,70100,500
2,11,2,2009,115000,320
2,74,2,2012,100000,520
2,96,2,2009,113429,160
2,74,1,2014,157487,340
2,23,1,2012,128457,390
2,74,2,2012,98400,550
2,23,2,2011,122532,450
2,23,2,2014,30381,799
2,74,2,2009,165926,240
2,74,2,2011,126907,290
2,89,2,2015,35600,690
2,74,2,2012,133700,490
2,74,2,2011,74000,450
2,23,1,2012,143200,590
2,74,1,2014,68054,510
2,74,2,2008,30491,330
2,23,2,2011,83937,499
2,23,1,2012,148500,390
2,23,1,2012,206331,390
2,11,6,2007,208075,150
2,74,2,2010,89120,380
2,23,2,2011,72402,490
2,74,2,2011,49456,399
2,89,2,2014,74141,730
2,11,1,2006,137000,150
2,74,2,2005,166702,170
2,89,2,2012,102011,270
2,96,2,2007,102000,160
2,74,2,2006,101669,290
2,74,2,1999,103532,220
2,74,2,2011,145660,390
2,51,1,2018,25198,1390
2,74,2,2012,24819,650
2,74,2,2015,12928,790
2,74,2,2008,116249,220
2,74,2,2012,104221,570
2,23,2,2012,11692,720
2,85,5,2018,51304,2400
2,23,1,2012,173505,390
2,74,2,2014,79617,730
2,74,2,2012,68391,720
2,23,2,2012,31532,540
2,23,2,2012,71049,490
2,51,1,2019,25,1520
2,74,2,2009,98000,480
2,74,2,2012,100000,750
2,11,2,2007,76406,299
2,89,2,2015,131522,430
2,74,2,2009,172756,190
2,23,1,2013,92060,640
2,74,2,2009,122211,275
2,74,2,2015,55517,710
2,23,1,2012,183195,490
2,11,2,2009,141489,290
2,74,1,2006,159460,250
2,11,2,2006,72404,260
2,23,2,2011,82019,650
2,51,1,2018,35000,1310
2,23,2,2010,95602,470
2,23,1,2014,109721,550
2,23,2,2016,31960,820
2,96,2,2006,90654,190
2,74,2,2012,45249,640
2,74,2,2007,145000,205
2,11,2,2010,103090,270
2,23,1,2018,48062,730
2,98,2,2005,58875,190
2,96,2,2009,100215,190
2,96,2,2009,75974,230
2,74,1,2006,220000,120
2,23,2,2013,73152,577
2,23,2,2013,90000,530
2,89,2,2018,30000,980
2,74,2,2014,40500,590
2,23,2,2011,110000,350
2,11,2,2010,106506,350
2,23,2,2011,117472,470
2,74,2,2010,60138,430
2,89,2,2013,94423,410
2,23,2,2012,128406,480
2,74,2,2008,86868,190
2,74,2,2009,109491,230
2,23,2,2016,29541,720
2,74,2,2009,54187,280
2,74,2,2014,31094,760
2,23,2,2013,32017,755
2,89,2,2011,91944,350
2,74,1,2006,112829,270
2,11,2,2010,94072,320
2,74,1,2006,169902,165
2,23,2,2016,66744,720
2,23,1,2015,86456,770
2,74,2,2008,79452,330
2,23,2,2012,48040,530
2,23,1,2016,99517,740
2,23,1,2012,161678,388
2,74,2,2009,83771,300
2,23,2,2011,106609,520
2,74,1,2006,119841,230
2,23,2,2012,48000,660
2,74,2,2011,88000,520
2,74,2,2009,145779,190
2,23,2,2015,88134,700
2,74,2,2016,100107,690
2,74,2,2016,104111,690
2,23,2,2016,49949,850
2,23,2,2014,80757,780
2,23,2,2011,69803,570
2,23,2,2016,31168,730
2,23,2,2011,64563,550
2,23,2,2016,37807,935
2,74,1,2007,182000,170
2,23,2,2012,112484,660
2,23,2,2012,111306,500
2,23,2,2017,16250,945
2,23,2,2012,60399,490
2,23,1,2016,50000,599
2,23,2,2013,52900,690
2,96,2,2008,29861,250
2,74,2,2012,176095,370
2,11,2,2009,67197,280
2,74,2,2012,55177,599
2,23,2,2011,56000,549
2,74,6,2006,70343,290
2,74,2,2007,126829,290
2,74,2,2014,92225,750
2,74,2,2008,167032,240
2,23,2,2012,68000,570
2,74,2,2012,63800,650
2,23,2,2012,58400,670
2,23,2,2014,59382,770
2,23,2,2012,41968,700
2,89,2,2015,92826,560
2,74,2,2007,115771,250
2,74,1,2008,213711,250
